img_fn,mask_basename,mean_similarity_score,mask_area_pixels,mask_area_fraction,mask_centroid_x,mask_centroid_y,image_width,image_height,center_distance_pixels,animacy_bin,person_bin,max_gbvs,mean_gbvs
1088_boat_mask_4.png,1088_boat_mask_4.png,0.7318111419677734,1818,0.0037875,24.3008800880088,204.22772277227722,800,600,387.1061694043235,0.0,0.0,37,17.281628
1088_boat_mask_merged_1.png,1088_boat_mask_merged_1.png,0.6872313439846038,42019,0.08753958333333334,456.05411837502083,170.0083295651967,800,600,141.30272827221555,0.0,0.0,133,95.520193
1088_child_trailer_mask_0.png,1088_child_trailer_mask_0.png,0.7019965350627899,8871,0.01848125,350.0405816706121,405.8785931687521,800,600,117.31427511622047,0.0,0.0,219,151.330741
1088_cranes_mask_0.png,1088_cranes_mask_0.png,0.714871472120285,543,0.00113125,744.8397790055249,190.05156537753223,800,600,362.2685782743148,0.0,0.0,57,33.191529
1088_man_mask_0.png,1088_man_mask_0.png,0.6558165788650513,11237,0.023410416666666666,168.91350004449586,334.3161875945537,800,600,233.2001305324439,1.0,1.0,191,130.275874
1088_woman_mask_0.png,1088_woman_mask_0.png,0.655200058221817,13125,0.02734375,489.3184761904762,383.48426666666666,800,600,122.96631942412895,1.0,1.0,255,130.185829
1092_candles_mask_merged.png,1092_candles_mask_merged.png,0.6886432945728302,10792,0.022483333333333334,426.0638435878428,479.2398072646405,800,600,181.69214650526172,0.0,0.0,136,98.988047
1092_painting_mask_0.png,1092_painting_mask_0.png,0.7290048897266388,33612,0.070025,179.67621682732357,178.03903367844816,800,600,251.1478886793855,0.0,0.0,255,126.248036
1092_plant_mask_0.png,1092_plant_mask_0.png,0.6752017319202424,32570,0.06785416666666666,403.4176235799816,246.3160577218299,800,600,53.328036629545586,0.0,0.0,249,161.049555
1092_pot_mask_0.png,1092_pot_mask_0.png,0.6090765506029129,10097,0.021035416666666668,408.5568980885412,383.0222838466871,800,600,84.01189976397863,0.0,0.0,208,114.164207
1092_table_mask_0.png,1092_table_mask_0.png,0.6809525668621064,32783,0.06829791666666667,400.1974804014276,527.4065826800476,800,600,227.90764995455447,0.0,0.0,161,76.040112
1096_Man_in_blue_mask_0.png,1096_Man_in_blue_mask_0.png,0.6252342896027998,90160,0.18783333333333332,282.76112466725823,374.9730590062112,800,600,139.0113220198573,1.0,1.0,255,124.017624
1096_chair_mask_merged.png,1096_chair_mask_merged.png,0.7259922564029694,16721,0.03483541666666667,104.74421386280724,459.9522157765684,800,600,335.597805429304,0.0,0.0,205,62.987262
